nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Jean,France,1,2019-05-31 00:00:00,Superbe,Localisation . Bon rapport qualité /prix pour un 4 étoiles mais à mon avis surcoté...,"Petit dej succinct , chambre un peu exiguë ainsi que la salle de bain pas de toilettes séparées un peu juste pour 4* ...","8,8",Hôtel,Paris," 8,5 "
Mickael,France,0,2019-05-19 00:00:00,Exceptionnel,Tout est top ! Meilleur hôtel de paris à ce budget !,None,10,Hôtel,Paris," 8,5 "
Olivier,France,0,2019-05-13 00:00:00,Bien ,"Hotel idéalement placé. Chambre tout à fait correcte et bien équipée.
Rapport qualité prix excellent hors le problème du bruit.
Personnel assez accueillant.","Chambre horriblement bruyante, on se demande où est l'insonorisation.
Nous étions au 1er étage donnant sur la place de la Madeleine.
De gros efforts à faire de ce côté là.
Les groom des portes des chambres à régler, elles claquent trop fort. C'est génant le matin et la nuit.
Bémol pour le petit déjeuner, manque la possibilité de se faire un expresso.","7,5",Hôtel,Paris," 8,5 "
Gisele,France,0,2019-05-10 00:00:00,Excellente situation et très bon accueil,la localisation et l’amabilité du personnel,"Salle de bain petite et baignoire inconfortable .
Un peu onéreux pour la taille de la chambre","8,8",Hôtel,Paris," 8,5 "
Christophe,Suisse,0,2019-05-01 00:00:00,Exceptionnel,Personnel très accueillant et professionnel,None,10,Hôtel,Paris," 8,5 "
Sophie,France,0,2019-04-29 00:00:00,Exceptionnel,"Hôtel très bien situé, personnel très agréable, chambre petite mais très confortable. Ravis de l’attention reçue pour l’anniversaire de mon mari",Rien,10,Hôtel,Paris," 8,5 "
Alexandre,France,0,2019-04-29 00:00:00,Bien ,Emplacement exceptionnel,Un accueil pouvant être plus professionnel !...,"7,9",Hôtel,Paris," 8,5 "
Michel,France,0,2019-04-23 00:00:00,un regal,Nous connaissions déja l'hotel mais la nouvelle direction a fait de gros efforts depuis plusieurs année et le résultat est parfait .Vraiment à recommander . Nous avons été gaté avec une chambre d'angle trois fenétres sur la Madeleine et wc séparé un luxe dans ce genre d'hotel .,rien,10,Hôtel,Paris," 8,5 "
Virgile,France,0,2019-04-20 00:00:00,Hotel très bien pour un séjour à Paris,"L'emplacement est parfait, la chambre très bien, le petit-déjeuner pourrait être plus garni, j'ai trouvé que pour un 4 étoiles, c'était léger ...",None,"9,2",Hôtel,Paris," 8,5 "
Jyves,France,0,2019-04-20 00:00:00,Bien ,"L'emplacement et le fait que nous ayons été surclassés avec une chambre en hauteur et vue sur la place comme demandé.
Le confort de la literie
Le professionnalisme du personnel","Malgré les efforts effectués il manque un petit déjeuner plus varié, un bar ou une pièce commune où on peut se relaxer le soir. Les chambres et salle de bain ( à moderniser et manque d'espace) ne sont pas vraiment à la hauteur d'un 4 étoiles.
Des petits détails comme une petite bouteille d'eau offerte comme le font beaucoup de concurrents à 4 *. Ici elle est facturée 3,5. 
Mais le gros défaut est le manque d'insonorisation avec l'extérieur et surtout avec les chambres adjacentes. Du moins c'était le cas pour nous à la 402.","7,1",Hôtel,Paris," 8,5 "
Sylvie,France,0,2019-04-18 00:00:00,Tres bon séjour,"Bon petit déjeuner, très bon emplacement, la gentillesse du personnel.","la grandeur de la chambre, un peu petite, mais pas dérangeant pour une seule nuit","9,6",Hôtel,Paris," 8,5 "
Philippe,France,1,2019-04-16 00:00:00,Un séjour fantastique,"Un hôtel avec un emplacement fantastique, tout est à proximité, une vue fantastique !
 La propreté de la chambre !des produits de qualité pour la salle de bain ! Et les petite attention !",None,10,Hôtel,Paris," 8,5 "
Planet,Turquie,0,2019-04-02 00:00:00,Bien ,"L'accueil, la propreté et l'emplacement.","La climatisation et le chauffage sont à revoir. Je crois qu'ils sont en travaux. En plus, le room service est delocalisé...","7,1",Hôtel,Paris," 8,5 "
Valerie,France,0,2019-03-27 00:00:00,"Trés bon séjour, bon emplacement",non pris,rien,10,Hôtel,Paris," 8,5 "
Helene,France,0,2019-02-19 00:00:00,Agréable séjour,L'emplacement Top et appartement avec du charme,"Le confort des lits bof.
1 couverture manquante.","7,5",Appartement,Lille," 8,3 "
Eric,France,1,2019-07-12 00:00:00,Exceptionnel,Proximité du vieux Lille. Propreté. Équipement.,None,10,Appartement,Lille," 9,4 "
Frederic,France,0,2019-08-14 00:00:00,Exceptionnel,"Très bon accueil 
Excellent emplacement, très bien équipé et agréable. Splendide terrasse !",None,10,Appartement,Lille," 9,4 "
Catherine,France,0,2019-07-31 00:00:00,Excellent,"Appartement très bien situé,calme et avec une grande terrasse très bien aménagée avec plantes canapé table chaise longue donc super agréable. L’appartement est aménagé de façon très fonctionnelle et il y a tous les basiques dont on a besoin: sel produit vaisselle café... une fois arrivé il suffit donc de poser ses valises et partir à la découverte de Lille. Le propriétaire est vraiment sympathique et soucieux de ses hôtes. Il répond immédiatement au téléphone et est très réactif. Je recommande vivement cet appartement.",Le canapé lit manque de confort.,"9,6",Appartement,Lille," 9,4 "
Anais,France,0,2019-07-15 00:00:00,Superbe,La terrasse et l’équipement moderne.,La chambre est petite,"8,8",Appartement,Lille," 9,4 "
Bertrand,France,0,2019-07-07 00:00:00,"Sinon, agréable séjour",Situation géographique,"Odeurs de canalisation, toilettes et lavabo salle de bain (faudrait mettre un produit adapté), rien à voir avec la propreté ( cette dernière était irréprochable). Prix plutôt élevé pour le parking.","9,5",Appartement,Lille," 9,4 "
Orlando,France,0,2019-07-28 00:00:00,Agréable,La terrasse même si durant notre séjour la pluie n'a eu de cesse.,L'attente pour nous ouvrir sous la pluie.,"6,7",Appartement,Lille," 9,4 "
Cyril,France,0,2019-09-02 00:00:00,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,10,Appartement,Lille," 9,4 "
Anonyme,France,0,2019-09-02 00:00:00,Exceptionnel,Ce client n'a pas laissé de commentaire.,None,"9,6",Appartement,Lille," 9,4 "
Virginie,France,1,2018-10-08 00:00:00,Agréable,"La literie confortable 
La salle de Bain","Manque une prise dans la salle de bain
Penderie pas assez haute pour suspendre robe et manteaux",10,Hôtel,Paris," 8,2 "
Ludovic,Belgique,0,2020-03-09 00:00:00,Fabuleux ,L’accueil,None,"9,0",Hôtel,Paris," 8,2 "
Michelle,France,0,2020-03-08 00:00:00,Hôtel propre et accueillant,Accueil agréable. Hotel bien situé. Propreté.,Trop de bruit dans la chambre communiquante,"7,0",Hôtel,Paris," 8,2 "
Willy,France,0,2020-03-01 00:00:00,"Séjour très agréable, une adresse que nous garderons pour un prochain séjour.","Personnel accueillant et serviable
Literie confortable
La propreté de la chambre
Localisation de l'hôtel",None,"8,0",Hôtel,Paris," 8,2 "
Carole,France,0,2020-02-28 00:00:00,Très bien,petit déjeune emplacement propreté,prix,"8,0",Hôtel,Paris," 8,2 "
Laura,France,0,2020-02-23 00:00:00,Superbe,"- Le personnel super
- L’emplacement parfait 
- La chambre propre et nettoyée chaque jour 
- Un petit déjeuner complet et bon servi dans une petite salle très agréable",None,"8,8",Hôtel,Paris," 8,2 "
F,Belgique,0,2020-02-16 00:00:00,THE PLACE TO BE!!!!!!,"J'ai apprécié le séjour, accueil et service. Personnel agréable, petit déjeuner super. Calme dans la chambre, pièces normales pour même un séjour à deux. La femme de chambre russe ou polonaise hyper gentille et serviable, les réceptionnistes très sympa, la femme africaine en cuisine top. JE RECOMMANDE😘😘😘",None,"8,0",Hôtel,Paris," 8,2 "
Elisa,France,0,2020-02-16 00:00:00,Exceptionnel,Salle de bain séparée des wcs la grandeur de la chambre le petit déjeuner l accueil très agréable.,None,"9,6",Hôtel,Paris," 8,2 "
Didiette,France,0,2020-02-12 00:00:00,Parfait,Très bon accueil très bonne literie très bien placé petit déjeuner excellent,Rien à dire,"9,0",Hôtel,Paris," 8,2 "
Jules,France,0,2020-02-09 00:00:00,Bien ,"Le personnel est top, super rapport qualité prix prix, bon petit dej, lit confortable, la chambre est propre","Salle de bain à l etroite, et chambres bruyante vis à vis de la rue","7,0",Hôtel,Paris," 8,2 "
Djanafa,France,0,2020-02-06 00:00:00,Bien ,Pas de restaurant,Pas de restaurant,"7,0",Hôtel,Paris," 8,2 "
Robert,France,0,2020-02-04 00:00:00,Pratique et calme,"Bonne ambience
Parking proche",Le lit et les oreillers.,"7,1",Hôtel,Paris," 8,2 "
Vincent,France,0,2020-01-03 00:00:00,Très bien,Rien,Rien,"8,0",Hôtel,Paris," 8,2 "
Guerineau,France,0,2019-12-17 00:00:00,Très agréable,Acceuil très agréable et hôtesse très pro,Pas de parking,"7,0",Hôtel,Paris," 8,2 "
Adeline,France,0,2019-12-04 00:00:00,Fabuleux ,"Une personnel attentionné et serviable. 
Super petit déjeuner. 
Une très bonne adresse !",None,"9,2",Hôtel,Paris," 8,2 "
Gwladys,France,0,2019-12-01 00:00:00,Localisation pratique,"Localisation au top (30mn à pied de Montmartre/Sacré Coeur, 30mn à pied de l'arc de Triomphe/Champs Elysées)","Oreillers trop dur et trop gros à mon goût 
Pas de bouilloire dans la chambre (mais thé/café offert au bar d'après l'affichage dans l'ascenseur)","8,3",Hôtel,Paris," 8,2 "
Ababacar,Sénégal,0,2019-11-24 00:00:00,Agréable,La variété du buffet. La qualité des mets. Bcp de naturel,None,"8,0",Hôtel,Paris," 8,2 "
Christine,France,0,2019-11-19 00:00:00,"très bon choix, on recommande sans hésitation.","l'accueil exceptionnel de gentillesse. Nous sommes arrivés vers 10h30 en raison d'un train matinal, nous avons demandé à laisser nos bagages en attendant 14h et on nous a préparé la chambre en avance, avant midi on pouvait s'y installer. En attendant on nous a offert café et petites viennoiseries pour patienter....
Petit déjeuner très bien, du choix et de la fraicheur","un détail : la penderie qui ne permet pas de suspendre des vêtements longs. Pour les vestes et jupes, c'est ok mais j'avais une robe longue et un manteau maxi et il n'y a pas de hauteur suffisante ...","8,0",Hôtel,Paris," 8,2 "
Olivier,France,0,2019-10-25 00:00:00,Fabuleux ,Manque d isolation dans les chambres.,Manque d isolation dans les chambres.,"9,2",Hôtel,Paris," 8,2 "
Sonia,France,0,2019-09-22 00:00:00,"Tres bien situé, très pratique pour nos déplacements à pied.","La position géographique juste à côté du moulin rouge pour pouvoir y aller à pieds, c est bien pratique.","La chambre prévue était au rdc avec aucune vue , nous avons demandé à monter au 6e etage pour pouvoir ouvrir la fenêtre et avoir une vue un peu meilleure, c etais mieux....","9,6",Hôtel,Paris," 8,2 "
Elissar,Cameroun,0,2019-09-15 00:00:00,Superbe,"proche du centre ville, propreté et personnel gentil, accueillant et serviable. l'Accueil est TOP",les oreillers sont pas assez moelleux,"8,8",Hôtel,Paris," 8,2 "
Philippe,France,0,2019-09-11 00:00:00,très bien,"le petite déjeuner est grandiose, le personnel absolument charmant","la taille de la chambre, certes single, est des plus réduite... (environ 2 m de large....) ...mais suffisante pour dormir","9,6",Hôtel,Paris," 8,2 "
Isabelle,France,1,2019-07-12 00:00:00,Très bien,"Une bonne surprise. Le prix était très attractif et la chambre et SdB très bien. Petit déjeuner au dessus de la moyenne (œufs brouillés, etc)",None,"8,3",Hôtel,Paris," 8,2 "
Eric,France,1,2019-06-16 00:00:00,Hotel standard mais bien situé,La localisation et l'accueil sympathique.,Hotel assez banal sans grand charme mais efficace pour un stop prof.,"7,5",Hôtel,Paris," 8,2 "
Fabrizio,France,0,2019-06-13 00:00:00,Fabuleux ,"Personnel très agréable, petit déjeuner varié
Bon emplacement pour visiter Paris",None,"9,2",Hôtel,Paris," 8,2 "
Nadine,France,0,2019-03-06 00:00:00,"Tres bon séjour, hotel idealement situé pour un accès à Saint Lazare et surtout parfaitement calme.",Nous avons apprécié la qualité de l'accueil la journée et le soir. Le lobby est agréable et bien identifié par rapoort à l'entree de l'hotel.,Le manque de fraicheur de la décoration de la chambre (couleurs et revêtements),"8,8",Hôtel,Paris," 8,2 "
Fanny,France,0,2018-12-29 00:00:00,Pratique et bien située,Très bon petit déjeuné et bonne localisation,Equipement et décoration pas très moderne,"7,9",Hôtel,Paris," 8,2 "
Philippe,France,0,2018-12-17 00:00:00,Très bien,Excellent accueil,None,"8,3",Hôtel,Paris," 8,2 "
Alain,France,0,2018-12-16 00:00:00,Superbe,"La propreté de l'établissement, l'emplacement, les w.c.separes",L'étroitesse de la chambre,"8,8",Hôtel,Paris," 8,2 "
Jean,France,0,2018-12-03 00:00:00,Sejour par rapport a sa situation a proxite de la cliniqur de turin,"Accueil très bien par le personnel
Ch correctement equipee",Chambre trop petite pour 2 personnes,"8,8",Hôtel,Paris," 8,2 "
Sylvie,France,0,2018-12-02 00:00:00,"Excellent séjour, j'y retournerai.","Lit très confortable. Chambres petites mais cosy. Petit déjeuner bien. Personnel très aimable et surtout boissons gratuites dans le petit salon près de la réception (cafe, the etc..) vraiment appréciable quand on rentre en fin de journée. En plus l'hôtel garde les valises gratuitement avant le départ. Hotel très recommandable",Rien en dehors des chambres petites mais l'hôtel n'y peut pas grand chose !,"8,8",Hôtel,Paris," 8,2 "
Emilie,France,0,2018-11-19 00:00:00,Une très bonne adresse !,"J'ai réservé cet hotel pour une nuit et sa proximité avec la porte de Clichy (je devais aller voir un spectacle). L'hotel était très calme, situé dans une rue à sens unique, à 5 mn de de la station de metro Rome. Le petit déjeuner est très copieux. Juste en face, il y a un super resto, mais le quartier regorge de bonnes adresses pour toutes les bourses et pour tous les goûts (asiatique, libanais, gastronomique...). L'accueil est ouvert 24h/24.",None,"9,6",Hôtel,Paris," 8,2 "
Eric,Suisse,0,2018-11-11 00:00:00,Fabuleux ,"Accueil, proreté, tranquilité",Rien,"9,2",Hôtel,Paris," 8,2 "
Nathalie,France,0,2018-11-04 00:00:00,Agréable hormis Le Bruit qui nous a empêché de bien dormir,"La situation 
Le petit déjeuner 
La propreté et l’avcu","Isolation sonore 
Voisins très bruyants","7,5",Hôtel,Paris," 8,2 "
Yann,Suisse,0,2018-10-22 00:00:00,Superbe,"Chambre spacieuse, quartier calme et assez bien situé 
Personnel sympathique et dévoué 
Litterie très confortable","Pas si proche du metro 
Pas de mini bar
Juste une bouteille d'eau pour tout le séjour 
Petit déjeuner très quelconque","8,8",Hôtel,Paris," 8,2 "
Sarah,France,0,2018-10-22 00:00:00,Sympa,L emplacement et le personnel,"La chambre assez sommaire, peu d équipement la moquette et le petit déjeuner","7,0",Hôtel,Paris," 8,2 "
Giancarlo,France,0,2018-10-08 00:00:00,Bien ,Toiles d’araignée sur les murs et au plafond,Toiles d’araignée sur les murs et au plafond,"7,1",Hôtel,Paris," 8,2 "
Michael2704,France,0,2018-09-02 00:00:00,Bien ,L'emplacement et la réception 24h/24,Les chambres mal insonorisé,"7,5",Hôtel,Paris," 8,2 "
Na,France,0,2018-07-14 00:00:00,Au calme dzns le 8e,"Au calme, le métro a proximité, literie confortable",None,"7,5",Hôtel,Paris," 8,2 "
Delphine,France,0,2018-06-25 00:00:00,Bien ,"Personnel à votre écoute, bon hôtel rapport/ qualité prix sur Paris !",None,"7,1",Hôtel,Paris," 8,2 "
Rita,France,0,2018-05-30 00:00:00,Hôtel bien situé,Proximité des transports,None,"7,5",Hôtel,Paris," 8,2 "
Dorele,France,0,2020-03-19 00:00:00,Très bien,J'ai tous aimé,Rien,10,Hôtel,Paris," 8,2 "
Lucy,France,0,2020-03-17 00:00:00,Exceptionnel,"Hotel très propre, personnel hyper gentil et attentionné. Je reviendrai!",None,10,Hôtel,Paris," 8,2 "
Pascale,France,0,2020-02-25 00:00:00,Exceptionnel,Excellent !,None,10,Hôtel,Paris," 8,2 "
Moon57000,France,0,2020-02-23 00:00:00,Décevant,"Pas possible d'accéder à l'hôtel le soir , réceptionniste absent donc bloqué devant l'hôtel. 
Isolation phonique pas top.
Personnel peu aimable.","Pas possible d'accéder à l'hôtel le soir , réceptionniste absent donc bloqué devant l'hôtel. 
Isolation phonique pas top.
Personnel peu aimable.","4,0",Hôtel,Paris," 8,2 "
Angelique,France,0,2019-12-07 00:00:00,Exceptionnel,"L’accueil du réceptionniste était adorable, les chambres super spacieuses je recommande et j’y reviendrai avec plaisir lors d’un prochain séjour",None,10,Hôtel,Paris," 8,2 "
Alice,Suisse,0,2019-12-06 00:00:00,Correct,"Personnel disponible, hôtel a 2 pas de la station metro liège, de bons restaurant dans la quartier, quartier calme","Personnels parfois désagréable malgré leur disponibilité. Chambre petite, sdb petite.","6,2",Hôtel,Paris," 8,2 "
Dominique,France,0,2019-10-26 00:00:00,Exceptionnel,"Emplacement, propreté, accueil, confort, rapport qualité prix",Rien,10,Hôtel,Paris," 8,2 "
Grizpin,France,0,2019-10-21 00:00:00,Passable,"Pas de lavante pour la main 
Boîte à mouchoirs était vide 
Pas d’équipement pour mettre de gel douche","Pas de lavante pour la main 
Boîte à mouchoirs était vide 
Pas d’équipement pour mettre de gel douche","5,0",Hôtel,Paris," 8,2 "
Estèle,France,0,2019-10-01 00:00:00,Décevant,La proprete,"Chambre située en rez-de-chaussée de l’hôtel entre la réception et les toilettes. 
Très bruyant !","4,0",Hôtel,Paris," 8,2 "
Sandra,Pays-Bas,1,2018-07-17 00:00:00,agreable et calme,"les canapes et lits sont confortables, l'appartement est agreable et tres pres du centre ville, du parc, et de restaurants sympas.
Et surtout pour le petit dej., il y a une tres bonne boulangerie a cote, avec jus d'oranges pressees!",None,10,Appart'hôtel,Lille," 8,8 "
Amélie,France,0,2020-03-12 00:00:00,Très bien,Le manque de volets et l’accès par escalier abrupt,Le manque de volets et l’accès par escalier abrupt,"8,0",Appart'hôtel,Lille," 8,8 "
Raphael,Belgique,0,2020-02-29 00:00:00,Exceptionnel,J'y vais régulièrement et je suis toujours satisfait.,J'y vais régulièrement et je suis toujours satisfait.,10,Appart'hôtel,Lille," 8,8 "
Ali,France,0,2020-02-06 00:00:00,Exceptionnel,Possibilité d'arriver à tout heure confort de la literie,L'absence de métro à proximité et gel douche,10,Appart'hôtel,Lille," 8,8 "
Antoine,France,0,2020-02-02 00:00:00,Exceptionnel,"L’aménagement, la situation et la propreté",Néant,10,Appart'hôtel,Lille," 8,8 "
Hervé,France,0,2020-01-24 00:00:00,Très bien,le calme et la situation géographique,L’utilisation du boitier pour récupérer les clés qui pourrait être de type digicode plutôt que mécanique,"8,0",Appart'hôtel,Lille," 8,8 "
Joelle,France,0,2020-01-14 00:00:00,Super sejour,"L'emplacement dans une rue calme, l'amenagement intérieur de la chambre avec une douche avec de l'eau bien chaude et bcp de pression. Logement propre et très lumineux. Belle vue sur la rue. 
Chauffage mis lors de notre arrivée.",L'insonnorisation. Mais les personnes du dessus ne faisaient pas attention en se déplacement: pas très lourds.,"9,0",Appart'hôtel,Lille," 8,8 "
Marie,France,0,2020-01-05 00:00:00,Fabuleux ,"Excellent emplacement pour visiter le vieux Lille à pied. L'appartement est propre, joliment décoré et bien équipé.",None,"9,0",Appart'hôtel,Lille," 8,8 "
Promhealth,France,0,2019-12-11 00:00:00,"Très bel appartement, très agréable, au calme : à refaire avec plaisir","Très bel appartement, bien situé. Confort OK
Facile d'y accéder, places de stationnement devant l'immeuble
WIFI OK","L'escalier extérieur est inquiétant la nuit avec la pluie : pas facile de descendre car ça glisse beaucoup
Manque un peu de lumière dans la petite cour quand on arrive de nuit","8,0",Appart'hôtel,Lille," 8,8 "
Karina,France,0,2019-12-08 00:00:00,Fabuleux ,Ce client n'a pas laissé de commentaire.,None,"9,0",Appart'hôtel,Lille," 8,8 "
Pershon,France,0,2019-12-05 00:00:00,Très satisfaite! je pense revenir en Janvier pour d'autre journée de formation !!,"Pratique Propre Bien situé 
Pas de vue particulière mais normal c'est dans une rue piétonne
sympa!!",Peut être indiqué que des escaliers a colimaçon étroit sont a monté pas facile pour tout le monde c est peut être la chose a préciser :),"9,0",Appart'hôtel,Lille," 8,8 "
Marion,France,0,2019-11-24 00:00:00,Exceptionnel,"La présence de café et de thé,le chauffage allumé avant notre arrivé. La déco simple et moderne. On se sent comme chez soi. Les bonnes adresses données avant notre arrivé par mail par l'hôte.",None,"9,6",Appart'hôtel,Lille," 8,8 "
Emeline,France,0,2019-11-14 00:00:00,Idéal pour une virée entre copines,"Hyper fonctionnel ! le design était très sympa et en plus bien placé tout en étant calme. 
Les indications pour récupéer les clefs ressemblent à un jeu de piste mais c'était simple finalement :-)",rien tout était parfait !,"9,0",Appart'hôtel,Lille," 8,8 "
Véronique,France,0,2019-11-11 00:00:00,Superbe,"L’emplacement dans le vieux Lille, le calme mais à proximité de tout ainsi que la deco simple et efficace.",RAS,"8,8",Appart'hôtel,Lille," 8,8 "
Agnes,France,0,2019-11-10 00:00:00,Exceptionnel,L'aménagement et la déco de l'appartement,"Il n'y a pas de porte séparant la partie salle de bain et la cuisine, cela pose un problème d'intimité et des odeurs..",10,Appart'hôtel,Lille," 8,8 "
Jean-michel,France,0,2019-11-03 00:00:00,Calme et situation idéale proche du centre,"La situation exceptionnelle tout près du centre sans rien sacrifier au calme ! L'appartement est très calme, aucun bruit provenant de la rue. Pour autant, on trouve pléthore de bars et restaurants à proximité. Pour le reste, l'appartement est propre et confortable.",Quelques détails pourraient être améliorés. Par exemple l'absence d’accessoires à la cuisine comme une bête éponge. La cafetière perdait de l'eau en fonctionnement et nous n'avions rien à disposition pour éponger. L'insonorisation entre la chambre à l'étage et le salon où dormaient les enfants est proche de zéro.,"8,0",Appart'hôtel,Lille," 8,8 "
